trial,state,value,best_value,f1,recall,params
38,COMPLETE,0.8223897888862832,0.8223897888862832,0.8223065930562221,0.8319583006111715,"{""learning_rate"": 0.11804251971032016, ""max_iter"": 280, ""max_leaf_nodes"": 54, ""min_samples_leaf"": 30, ""l2_regularization"": 6.246137137493112e-06}"
39,COMPLETE,0.8204379509056636,0.8223897888862832,0.8203551999648757,0.8275094078795793,"{""learning_rate"": 0.12337418994705136, ""max_iter"": 240, ""max_leaf_nodes"": 54, ""min_samples_leaf"": 30, ""l2_regularization"": 2.5733207746359877e-06}"
40,COMPLETE,0.8164590517290372,0.8223897888862832,0.8163765234558508,0.8252827318649031,"{""learning_rate"": 0.18487001721962884, ""max_iter"": 200, ""max_leaf_nodes"": 53, ""min_samples_leaf"": 24, ""l2_regularization"": 2.1769590915172318e-08}"
41,COMPLETE,0.8169235982611556,0.8223897888862832,0.8168410921853624,0.8250607579319759,"{""learning_rate"": 0.11661642355417276, ""max_iter"": 240, ""max_leaf_nodes"": 54, ""min_samples_leaf"": 30, ""l2_regularization"": 2.4411611684533534e-06}"
42,COMPLETE,0.8190588939004546,0.8223897888862832,0.8189760094532466,0.8288444720810799,"{""learning_rate"": 0.1240612093781547, ""max_iter"": 280, ""max_leaf_nodes"": 40, ""min_samples_leaf"": 19, ""l2_regularization"": 1.7177098231676438e-07}"
43,COMPLETE,0.8132060389637656,0.8223897888862832,0.8131233101460493,0.8272881771629453,"{""learning_rate"": 0.09259781609441714, ""max_iter"": 240, ""max_leaf_nodes"": 47, ""min_samples_leaf"": 25, ""l2_regularization"": 1.1518720777559344e-07}"
44,COMPLETE,0.8196401540771026,0.8223897888862832,0.819557358741528,0.8279533557454336,"{""learning_rate"": 0.14232002760094625, ""max_iter"": 240, ""max_leaf_nodes"": 60, ""min_samples_leaf"": 30, ""l2_regularization"": 5.681948674587032e-07}"
45,COMPLETE,0.8199913184534233,0.8223897888862832,0.8199084118335958,0.8290661982752427,"{""learning_rate"": 0.07882414851476702, ""max_iter"": 280, ""max_leaf_nodes"": 55, ""min_samples_leaf"": 41, ""l2_regularization"": 7.72144239992468e-06}"
46,COMPLETE,0.8174840513006303,0.8223897888862832,0.8174014785831094,0.8257271752082863,"{""learning_rate"": 0.11871646279898933, ""max_iter"": 240, ""max_leaf_nodes"": 51, ""min_samples_leaf"": 31, ""l2_regularization"": 9.63401186076679e-07}"
47,COMPLETE,0.8115531248395319,0.8223897888862832,0.8114692390570118,0.8388578252004827,"{""learning_rate"": 0.15430205714465775, ""max_iter"": 80, ""max_leaf_nodes"": 34, ""min_samples_leaf"": 22, ""l2_regularization"": 1.535138972132449e-05}"
48,COMPLETE,0.8186514892618759,0.8223897888862832,0.8185688721495685,0.8261711230741409,"{""learning_rate"": 0.10271676198499859, ""max_iter"": 280, ""max_leaf_nodes"": 61, ""min_samples_leaf"": 12, ""l2_regularization"": 6.42266214431886e-08}"
49,COMPLETE,0.8160269968395849,0.8223897888862832,0.815944401676932,0.8259516265288578,"{""learning_rate"": 0.2130101418747598, ""max_iter"": 200, ""max_leaf_nodes"": 46, ""min_samples_leaf"": 37, ""l2_regularization"": 3.278095221974135e-06}"
