trial,state,value,best_value,f1,recall,params
38,COMPLETE,0.7975937798752155,0.8009305654666622,0.7975133213355364,0.804585396790792,"{""n_estimators"": 320, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 3, ""max_features"": ""log2""}"
39,COMPLETE,0.7997496085833004,0.8009305654666622,0.799667458631981,0.8214995131933278,"{""n_estimators"": 280, ""max_depth"": null, ""min_samples_split"": 3, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}"
40,COMPLETE,0.8003178427533386,0.8009305654666622,0.8002368500888835,0.809926644551853,"{""n_estimators"": 160, ""max_depth"": null, ""min_samples_split"": 4, ""min_samples_leaf"": 4, ""max_features"": null}"
41,COMPLETE,0.8009305654666622,0.8009305654666622,0.800849172382042,0.8139308462012977,"{""n_estimators"": 240, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}"
42,COMPLETE,0.8009305654666622,0.8009305654666622,0.800849172382042,0.8139308462012977,"{""n_estimators"": 240, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}"
43,COMPLETE,0.7986608963013642,0.8009305654666622,0.798578991140718,0.819051606462018,"{""n_estimators"": 240, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}"
44,COMPLETE,0.8009305654666622,0.8009305654666622,0.800849172382042,0.8139308462012977,"{""n_estimators"": 240, ""max_depth"": null, ""min_samples_split"": 4, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}"
45,COMPLETE,0.8009305654666622,0.8009305654666622,0.800849172382042,0.8139308462012977,"{""n_estimators"": 240, ""max_depth"": null, ""min_samples_split"": 6, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}"
46,COMPLETE,0.7986608963013642,0.8009305654666622,0.798578991140718,0.819051606462018,"{""n_estimators"": 240, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}"
47,COMPLETE,0.8015829418915023,0.8015829418915023,0.8015014821403806,0.8145975112163726,"{""n_estimators"": 280, ""max_depth"": null, ""min_samples_split"": 4, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}"
48,COMPLETE,0.7963044885756675,0.8015829418915023,0.7962224945015788,0.8199407408875488,"{""n_estimators"": 280, ""max_depth"": null, ""min_samples_split"": 6, ""min_samples_leaf"": 6, ""max_features"": ""sqrt""}"
49,COMPLETE,0.7997496085833004,0.8015829418915023,0.799667458631981,0.8214995131933278,"{""n_estimators"": 280, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}"
