trial,state,value,best_value,f1,recall,params
31,COMPLETE,0.8144561264880165,0.8190114069765051,0.8143722628285681,0.8386365944838486,"{""n_estimators"": 280, ""max_depth"": 6, ""learning_rate"": 0.05444610350903306, ""subsample"": 0.8033356887910119, ""colsample_bytree"": 0.9517493812437733, ""min_child_weight"": 1.0773454557832234, ""reg_alpha"": 0.013062258301986438, ""reg_lambda"": 1.2998236738576234}"
32,COMPLETE,0.8169788723735691,0.8190114069765051,0.8168936287844291,0.8524358914012351,"{""n_estimators"": 240, ""max_depth"": 6, ""learning_rate"": 0.040279939972139696, ""subsample"": 0.8099641209759421, ""colsample_bytree"": 0.9391816338859438, ""min_child_weight"": 2.799207181177323, ""reg_alpha"": 0.3077010823604091, ""reg_lambda"": 5.223868231918323}"
33,COMPLETE,0.817584813077559,0.8190114069765051,0.8175012164557248,0.8359662183420827,"{""n_estimators"": 280, ""max_depth"": 6, ""learning_rate"": 0.08689801487844612, ""subsample"": 0.7801826201594199, ""colsample_bytree"": 0.9648423060118951, ""min_child_weight"": 2.637046393612162, ""reg_alpha"": 0.0007616776168097339, ""reg_lambda"": 1.727531250141449}"
34,COMPLETE,0.8109278807484044,0.8190114069765051,0.8108429262704023,0.849544780020364,"{""n_estimators"": 240, ""max_depth"": 6, ""learning_rate"": 0.02592707396515662, ""subsample"": 0.7400293405007322, ""colsample_bytree"": 0.9171088623787589, ""min_child_weight"": 1.0189819813040033, ""reg_alpha"": 1.261359391194559e-07, ""reg_lambda"": 0.3063624095797826}"
35,COMPLETE,0.8154265591308909,0.8190114069765051,0.8153421388272127,0.8442030367817743,"{""n_estimators"": 280, ""max_depth"": 6, ""learning_rate"": 0.04611235941499019, ""subsample"": 0.8881138512660157, ""colsample_bytree"": 0.9164263895477315, ""min_child_weight"": 3.2330822115441142, ""reg_alpha"": 0.013282537816080745, ""reg_lambda"": 5.76713540086219}"
36,COMPLETE,0.8192858107819875,0.8192858107819875,0.8192021029006742,0.8370788131331274,"{""n_estimators"": 320, ""max_depth"": 6, ""learning_rate"": 0.060232956679741496, ""subsample"": 0.8294149736749161, ""colsample_bytree"": 0.9945972857183056, ""min_child_weight"": 2.175295034095318, ""reg_alpha"": 0.2065489402076621, ""reg_lambda"": 0.8526115504924163}"
37,COMPLETE,0.8169872166912283,0.8192858107819875,0.8169031079190464,0.8410877218190962,"{""n_estimators"": 280, ""max_depth"": 6, ""learning_rate"": 0.059459987779933776, ""subsample"": 0.830807778482547, ""colsample_bytree"": 0.9889715867494442, ""min_child_weight"": 1.947400668891793, ""reg_alpha"": 0.0057852985223590895, ""reg_lambda"": 0.755850928865214}"
38,COMPLETE,0.8149063573230816,0.8192858107819875,0.8148216476605266,0.8470966255502898,"{""n_estimators"": 240, ""max_depth"": 6, ""learning_rate"": 0.036560712245490255, ""subsample"": 0.7693188945975211, ""colsample_bytree"": 0.9669791614883626, ""min_child_weight"": 2.230948626532068, ""reg_alpha"": 0.0010438560409938582, ""reg_lambda"": 0.028391240320545477}"
39,COMPLETE,0.8159625712140435,0.8192858107819875,0.8158781955528907,0.8437566115282757,"{""n_estimators"": 320, ""max_depth"": 6, ""learning_rate"": 0.045400800785830114, ""subsample"": 0.8227838804414821, ""colsample_bytree"": 0.9341162597140296, ""min_child_weight"": 1.565015028830599, ""reg_alpha"": 0.031299615119495014, ""reg_lambda"": 10.548692877830009}"
40,COMPLETE,0.8111662579919109,0.8192858107819875,0.8110810588223313,0.8519916957966164,"{""n_estimators"": 280, ""max_depth"": 6, ""learning_rate"": 0.02480621801044086, ""subsample"": 0.8487844873702773, ""colsample_bytree"": 0.9785659487279824, ""min_child_weight"": 3.70143230927825, ""reg_alpha"": 0.2754020512692682, ""reg_lambda"": 3.659949271579084}"
41,COMPLETE,0.8152402351118337,0.8192858107819875,0.8151564604649234,0.83774646910326,"{""n_estimators"": 320, ""max_depth"": 5, ""learning_rate"": 0.08977355242437197, ""subsample"": 0.752152301755281, ""colsample_bytree"": 0.95970031656263, ""min_child_weight"": 2.9776242212795174, ""reg_alpha"": 0.13148223071901904, ""reg_lambda"": 1.2286177968097798}"
42,COMPLETE,0.817459711716724,0.8192858107819875,0.817376315168716,0.8339654800805647,"{""n_estimators"": 320, ""max_depth"": 5, ""learning_rate"": 0.12481955362913065, ""subsample"": 0.7844839454245687, ""colsample_bytree"": 0.9002646956745177, ""min_child_weight"": 2.3288539088553297, ""reg_alpha"": 0.18822126089435562, ""reg_lambda"": 0.40434127675578996}"
43,COMPLETE,0.8201055754144149,0.8201055754144149,0.8200214000252792,0.8417538913566421,"{""n_estimators"": 320, ""max_depth"": 6, ""learning_rate"": 0.0604580637248786, ""subsample"": 0.8742593303726517, ""colsample_bytree"": 0.9438098804219651, ""min_child_weight"": 1.5709695508450219, ""reg_alpha"": 3.4769767963777856, ""reg_lambda"": 2.1216313079184816}"
44,COMPLETE,0.8180930189523204,0.8201055754144149,0.8180084873643892,0.8453158793115835,"{""n_estimators"": 280, ""max_depth"": 6, ""learning_rate"": 0.06049068174698772, ""subsample"": 0.8731607042267879, ""colsample_bytree"": 0.9308865295265812, ""min_child_weight"": 1.6472810659516155, ""reg_alpha"": 3.1933216459259475, ""reg_lambda"": 8.567732530155723}"
45,COMPLETE,0.8221577100342025,0.8221577100342025,0.8220736902993325,0.840197348699743,"{""n_estimators"": 320, ""max_depth"": 6, ""learning_rate"": 0.08590506774064322, ""subsample"": 0.8154272560631404, ""colsample_bytree"": 0.9837994247098991, ""min_child_weight"": 1.3198227603900738, ""reg_alpha"": 0.714347816975902, ""reg_lambda"": 4.785525301974987}"
46,COMPLETE,0.8159716107340076,0.8221577100342025,0.8158889043861972,0.8270634781036094,"{""n_estimators"": 320, ""max_depth"": 6, ""learning_rate"": 0.19318553961150683, ""subsample"": 0.9687896169923238, ""colsample_bytree"": 0.9776450880753371, ""min_child_weight"": 3.9212974273269614, ""reg_alpha"": 0.6360806187394008, ""reg_lambda"": 2.2065150182813826}"
47,COMPLETE,0.8177727876995219,0.8221577100342025,0.8176891243120906,0.8366338743122153,"{""n_estimators"": 320, ""max_depth"": 6, ""learning_rate"": 0.08136576856418214, ""subsample"": 0.8879894050164437, ""colsample_bytree"": 0.995957737262209, ""min_child_weight"": 2.1616224699681044, ""reg_alpha"": 4.013268064369536, ""reg_lambda"": 0.2003640616972142}"
48,COMPLETE,0.8212425398915358,0.8221577100342025,0.8211591879117315,0.8335197980433593,"{""n_estimators"": 320, ""max_depth"": 6, ""learning_rate"": 0.11978705920112333, ""subsample"": 0.84264086272684, ""colsample_bytree"": 0.905513007348498, ""min_child_weight"": 1.405454434645085, ""reg_alpha"": 0.6718256139450389, ""reg_lambda"": 0.4809213211350619}"
49,COMPLETE,0.8181214725262811,0.8221577100342025,0.8180384098062581,0.8306272002299016,"{""n_estimators"": 320, ""max_depth"": 6, ""learning_rate"": 0.1305998043462514, ""subsample"": 0.8415022801843477, ""colsample_bytree"": 0.8695279426831007, ""min_child_weight"": 3.104005919094158, ""reg_alpha"": 0.557579976164197, ""reg_lambda"": 0.005313266112772935}"
